Observation id,Comment,Start time,Stop time,Duration (s)
041 - FVM - 7 crows - Baited,,255.11,257.868,2.758
041 - FVM - 7 crows - Baited,,262.614,263.113,0.499
041 - FVM - 7 crows - Baited,,264.109,265.11,1.001
041 - FVM - 7 crows - Baited,,268.612,272.609,3.997
041 - FVM - 7 crows - Baited,,280.114,280.365,0.251
041 - FVM - 7 crows - Baited,,291.111,293.11,1.999
041 - FVM - 7 crows - Baited,,299.867,305.863,5.996
041 - FVM - 7 crows - Baited,,308.368,308.616,0.248
041 - FVM - 7 crows - Baited,,309.367,310.111,0.744
041 - FVM - 7 crows - Baited,,312.112,312.362,0.250
041 - FVM - 7 crows - Baited,,314.367,314.622,0.255
041 - FVM - 7 crows - Baited,,316.612,318.366,1.754
041 - FVM - 7 crows - Baited,,321.11,321.869,0.759
041 - FVM - 7 crows - Baited,,322.613,323.11,0.497
041 - FVM - 7 crows - Baited,,323.869,324.611,0.742
041 - FVM - 7 crows - Baited,,327.368,327.864,0.496
041 - FVM - 7 crows - Baited,,329.867,331.606,1.739
041 - FVM - 7 crows - Baited,,334.366,334.367,0.001
041 - FVM - 7 crows - Baited,,341.617,342.11,0.493
041 - FVM - 7 crows - Baited,,345.111,346.113,1.002
041 - FVM - 7 crows - Baited,,347.366,359.611,12.245
041 - FVM - 7 crows - Baited,,365.566,366.557,0.991
041 - FVM - 7 crows - Baited,,368.058,369.305,1.247
041 - FVM - 7 crows - Baited,,371.064,371.305,0.241
041 - FVM - 7 crows - Baited,,371.806,372.06,0.254
041 - FVM - 7 crows - Baited,,373.065,373.807,0.742
041 - FVM - 7 crows - Baited,,376.561,377.061,0.500
041 - FVM - 7 crows - Baited,,384.806,385.804,0.998
041 - FVM - 7 crows - Baited,,387.307,388.061,0.754
041 - FVM - 7 crows - Baited,,388.563,389.303,0.740
041 - FVM - 7 crows - Baited,,399.337,399.589,0.252
041 - FVM - 7 crows - Baited,,401.093,401.834,0.741
041 - FVM - 7 crows - Baited,,404.334,405.597,1.263
041 - FVM - 7 crows - Baited,,408.093,408.593,0.500
041 - FVM - 7 crows - Baited,,412.337,413.336,0.999
041 - FVM - 7 crows - Baited,,418.333,418.832,0.499
041 - FVM - 7 crows - Baited,,420.098,420.338,0.240
041 - FVM - 7 crows - Baited,,423.837,424.592,0.755
041 - FVM - 7 crows - Baited,,427.102,427.834,0.732
041 - FVM - 7 crows - Baited,,430.841,432.333,1.492
041 - FVM - 7 crows - Baited,,439.838,444.838,5.000
041 - FVM - 7 crows - Baited,,447.093,458.336,11.243
041 - FVM - 7 crows - Baited,,462.841,464.337,1.496
041 - FVM - 7 crows - Baited,,465.092,465.338,0.246
041 - FVM - 7 crows - Baited,,466.835,467.09,0.255
041 - FVM - 7 crows - Baited,,469.334,471.838,2.504
041 - FVM - 7 crows - Baited,,473.833,474.589,0.756
041 - FVM - 7 crows - Baited,,475.09,476.338,1.248
041 - FVM - 7 crows - Baited,,478.333,479.337,1.004
041 - FVM - 7 crows - Baited,,736.847,738.339,1.492
041 - FVM - 7 crows - Baited,,747.183,750.681,3.498
041 - FVM - 7 crows - Baited,,752.444,753.442,0.998
041 - FVM - 7 crows - Baited,,763.441,763.685,0.244
041 - FVM - 7 crows - Baited,,764.684,765.442,0.758
041 - FVM - 7 crows - Baited,,766.942,767.941,0.999
041 - FVM - 7 crows - Baited,,768.944,769.441,0.497
041 - FVM - 7 crows - Baited,,770.184,770.685,0.501
041 - FVM - 7 crows - Baited,,776.941,777.945,1.004
041 - FVM - 7 crows - Baited,,781.943,782.938,0.995
041 - FVM - 7 crows - Baited,,784.443,784.943,0.500
041 - FVM - 7 crows - Baited,,787.448,787.684,0.236
041 - FVM - 7 crows - Baited,,790.186,790.941,0.755
041 - FVM - 7 crows - Baited,,793.44,793.683,0.243
041 - FVM - 7 crows - Baited,,794.981,795.482,0.501
041 - FVM - 7 crows - Baited,,797.496,797.736,0.240
041 - FVM - 7 crows - Baited,,797.994,798.236,0.242
041 - FVM - 7 crows - Baited,,801.735,802.232,0.497
041 - FVM - 7 crows - Baited,,803.997,804.235,0.238
041 - FVM - 7 crows - Baited,,805.237,805.492,0.255
041 - FVM - 7 crows - Baited,,805.995,806.493,0.498
041 - FVM - 7 crows - Baited,,807.494,809.234,1.740
041 - FVM - 7 crows - Baited,,810.994,811.737,0.743
041 - FVM - 7 crows - Baited,,812.738,812.995,0.257
041 - FVM - 7 crows - Baited,,815.495,815.993,0.498
041 - FVM - 7 crows - Baited,,817.738,819.234,1.496
041 - FVM - 7 crows - Baited,,820.493,820.736,0.243
041 - FVM - 7 crows - Baited,,823.236,823.737,0.501
041 - FVM - 7 crows - Baited,,825.734,826.737,1.003
041 - FVM - 7 crows - Baited,,828.735,829.234,0.499
041 - FVM - 7 crows - Baited,,830.234,830.734,0.500
041 - FVM - 7 crows - Baited,,831.497,831.739,0.242
041 - FVM - 7 crows - Baited,,832.736,833.737,1.001
041 - FVM - 7 crows - Baited,,834.994,835.494,0.500
041 - FVM - 7 crows - Baited,,838.235,838.49,0.255
041 - FVM - 7 crows - Baited,,840.733,840.993,0.260
041 - FVM - 7 crows - Baited,,845.498,845.735,0.237
041 - FVM - 7 crows - Baited,,847.738,848.235,0.497
041 - FVM - 7 crows - Baited,,850.998,851.239,0.241
041 - FVM - 7 crows - Baited,,851.494,851.997,0.503
041 - FVM - 7 crows - Baited,,854.991,855.235,0.244
041 - FVM - 7 crows - Baited,,858.737,858.992,0.255
041 - FVM - 7 crows - Baited,,860.995,862.491,1.496
041 - FVM - 7 crows - Baited,,864.236,864.237,0.001
041 - FVM - 7 crows - Baited,,866.236,866.496,0.260
041 - FVM - 7 crows - Baited,,867.496,868.236,0.740
041 - FVM - 7 crows - Baited,,871.495,872.235,0.740
041 - FVM - 7 crows - Baited,,874.738,874.993,0.255
041 - FVM - 7 crows - Baited,,875.994,876.736,0.742
041 - FVM - 7 crows - Baited,,879.493,880.237,0.744
041 - FVM - 7 crows - Baited,,882.495,882.996,0.501
041 - FVM - 7 crows - Baited,,884.492,884.733,0.241
041 - FVM - 7 crows - Baited,,886.736,887.234,0.498
041 - FVM - 7 crows - Baited,,887.991,888.736,0.745
041 - FVM - 7 crows - Baited,,889.992,890.234,0.242
041 - FVM - 7 crows - Baited,,890.734,891.736,1.002
041 - FVM - 7 crows - Baited,,893.735,893.988,0.253
041 - FVM - 7 crows - Baited,,894.237,894.737,0.500
041 - FVM - 7 crows - Baited,,895.993,896.235,0.242
041 - FVM - 7 crows - Baited,,903.737,903.992,0.255
041 - FVM - 7 crows - Baited,,905.491,905.733,0.242
041 - FVM - 7 crows - Baited,,906.995,907.734,0.739
041 - FVM - 7 crows - Baited,,908.734,909.233,0.499
041 - FVM - 7 crows - Baited,,913.494,914.235,0.741
041 - FVM - 7 crows - Baited,,916.99,917.235,0.245
041 - FVM - 7 crows - Baited,,919.236,919.736,0.500
041 - FVM - 7 crows - Baited,,921.237,921.735,0.498
041 - FVM - 7 crows - Baited,,922.737,923.494,0.757
041 - FVM - 7 crows - Baited,,925.737,926.236,0.499
041 - FVM - 7 crows - Baited,,930.494,931.232,0.738
041 - FVM - 7 crows - Baited,,932.736,933.738,1.002
041 - FVM - 7 crows - Baited,,948.738,949.239,0.501
041 - FVM - 7 crows - Baited,,949.991,950.991,1.000
041 - FVM - 7 crows - Baited,,952.738,958.236,5.498
041 - FVM - 7 crows - Baited,,963.738,964.238,0.500
041 - FVM - 7 crows - Baited,,965.238,965.493,0.255
041 - FVM - 7 crows - Baited,,967.237,967.735,0.498
041 - FVM - 7 crows - Baited,,968.404,968.904,0.500
041 - FVM - 7 crows - Baited,,972.156,973.404,1.248
041 - FVM - 7 crows - Baited,,974.908,975.67,0.762
041 - FVM - 7 crows - Baited,,976.671,978.407,1.736
041 - FVM - 7 crows - Baited,,979.669,981.668,1.999
041 - FVM - 7 crows - Baited,,984.169,984.406,0.237
